15-05-18 05:00:00,0x91b17_15-05-15 9:xx - 19-05-15 19:13,20.738,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,14.593,0x32138_16-05-15 21:xx - 18-05-15 6:29,9.893,0x1a438_16-05-15 10:xx - 18-05-15 13:57,7.111,0xcc9ce_17-05-15 20:xx - 18-05-15 14:13,3.411
15-05-18 04:00:00,0x91b17_15-05-15 9:xx - 19-05-15 19:13,20.558,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,14.302,0x32138_16-05-15 21:xx - 18-05-15 6:29,9.591,0x1a438_16-05-15 10:xx - 18-05-15 13:57,7.044,0xcc9ce_17-05-15 20:xx - 18-05-15 14:13,2.766
15-05-18 03:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,41.496,0x91b17_15-05-15 9:xx - 19-05-15 19:13,20.144,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,14.030,0x32138_16-05-15 21:xx - 18-05-15 6:29,9.507,0x1a438_16-05-15 10:xx - 18-05-15 13:57,6.997
15-05-18 02:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,41.427,0x91b17_15-05-15 9:xx - 19-05-15 19:13,19.836,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,13.726,0x1a438_16-05-15 10:xx - 18-05-15 13:57,6.941,0x917f2_16-05-15 20:xx - 18-05-15 2:55,5.725
15-05-18 01:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,41.284,0x91b17_15-05-15 9:xx - 19-05-15 19:13,19.530,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,13.438,0x1a438_16-05-15 10:xx - 18-05-15 13:57,6.896,0x917f2_16-05-15 20:xx - 18-05-15 2:55,5.501
15-05-18 00:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,41.131,0x91b17_15-05-15 9:xx - 19-05-15 19:13,19.242,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,13.142,0x1a438_16-05-15 10:xx - 18-05-15 13:57,6.846,0x917f2_16-05-15 20:xx - 18-05-15 2:55,5.267
15-05-17 23:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,40.972,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,12.852,0x1a438_16-05-15 10:xx - 18-05-15 13:57,6.803,0x917f2_16-05-15 20:xx - 18-05-15 2:55,5.044,0x9fdfd_17-05-15 17:xx - 18-05-15 9:48,1.331
15-05-17 22:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,40.784,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,12.559,0x1a438_16-05-15 10:xx - 18-05-15 13:57,6.658,0x917f2_16-05-15 20:xx - 18-05-15 2:55,4.820,0x9fdfd_17-05-15 17:xx - 18-05-15 9:48,1.103
15-05-17 21:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,40.605,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,12.262,0x1a438_16-05-15 10:xx - 18-05-15 13:57,6.499,0x917f2_16-05-15 20:xx - 18-05-15 2:55,4.608,0x9fdfd_17-05-15 17:xx - 18-05-15 9:48,0.857
15-05-17 20:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,40.411,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,12.046,0xcc9ce_14-05-15 11:xx - 17-05-15 20:54,7.405,0x1a438_16-05-15 10:xx - 18-05-15 13:57,6.337,0x917f2_16-05-15 20:xx - 18-05-15 2:55,4.385
15-05-17 19:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,40.219,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,11.890,0x1a438_16-05-15 10:xx - 18-05-15 13:57,6.162,0x917f2_16-05-15 20:xx - 18-05-15 2:55,4.161,0x9fdfd_17-05-15 17:xx - 18-05-15 9:48,0.296
15-05-17 18:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,40.026,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,11.372,0xbb904_16-05-15 21:xx - 17-05-15 18:23,8.328,0x1a438_16-05-15 10:xx - 18-05-15 13:57,5.959,0x917f2_16-05-15 20:xx - 18-05-15 2:55,3.937
15-05-17 17:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,39.842,0x91b17_15-05-15 9:xx - 19-05-15 19:13,16.897,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,11.088,0xbb904_16-05-15 21:xx - 17-05-15 18:23,7.958,0x1a438_16-05-15 10:xx - 18-05-15 13:57,5.820
15-05-17 16:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,39.656,0x91b17_15-05-15 9:xx - 19-05-15 19:13,16.565,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,10.941,0xbb904_16-05-15 21:xx - 17-05-15 18:23,7.614,0x917f2_16-05-15 20:xx - 18-05-15 2:55,3.476
15-05-17 15:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,39.466,0x91b17_15-05-15 9:xx - 19-05-15 19:13,16.241,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,10.525,0xbb904_16-05-15 21:xx - 17-05-15 18:23,7.269,0x1a438_16-05-15 10:xx - 18-05-15 13:57,5.354
15-05-17 14:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,39.272,0x91b17_15-05-15 9:xx - 19-05-15 19:13,15.931,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,10.256,0xbb904_16-05-15 21:xx - 17-05-15 18:23,6.911,0x1a438_16-05-15 10:xx - 18-05-15 13:57,5.159
15-05-17 13:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,39.075,0x91b17_15-05-15 9:xx - 19-05-15 19:13,15.621,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,9.978,0xbb904_16-05-15 21:xx - 17-05-15 18:23,6.520,0x1a438_16-05-15 10:xx - 18-05-15 13:57,4.964
15-05-17 12:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,38.885,0x91b17_15-05-15 9:xx - 19-05-15 19:13,15.315,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,9.716,0xbb904_16-05-15 21:xx - 17-05-15 18:23,6.347,0x1a438_16-05-15 10:xx - 18-05-15 13:57,4.778
15-05-17 11:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,38.695,0x91b17_15-05-15 9:xx - 19-05-15 19:13,15.013,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,9.450,0x1a438_16-05-15 10:xx - 18-05-15 13:57,4.593,0x917f2_16-05-15 20:xx - 18-05-15 2:55,2.311
15-05-17 10:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,38.502,0x91b17_15-05-15 9:xx - 19-05-15 19:13,14.705,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,9.211,0x1a438_16-05-15 10:xx - 18-05-15 13:57,4.410,0xfca5e_16-05-15 11:xx - 17-05-15 10:36,3.085
15-05-17 09:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,38.306,0x91b17_15-05-15 9:xx - 19-05-15 19:13,14.394,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,9.068,0xbb904_16-05-15 21:xx - 17-05-15 18:23,5.014,0x1a438_16-05-15 10:xx - 18-05-15 13:57,4.222
15-05-17 08:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,38.099,0x91b17_15-05-15 9:xx - 19-05-15 19:13,14.078,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,8.885,0xbb904_16-05-15 21:xx - 17-05-15 18:23,4.586,0x1a438_16-05-15 10:xx - 18-05-15 13:57,4.028
15-05-17 07:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,37.912,0x91b17_15-05-15 9:xx - 19-05-15 19:13,13.752,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,8.588,0xbb904_16-05-15 21:xx - 17-05-15 18:23,4.139,0x1a438_16-05-15 10:xx - 18-05-15 13:57,3.824
15-05-17 06:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,37.724,0x91b17_15-05-15 9:xx - 19-05-15 19:13,13.434,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,8.315,0xbb904_16-05-15 21:xx - 17-05-15 18:23,3.659,0x1a438_16-05-15 10:xx - 18-05-15 13:57,3.650
15-05-17 05:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,37.534,0x91b17_15-05-15 9:xx - 19-05-15 19:13,13.111,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.131,0xbdf40_16-05-15 16:xx - 17-05-15 5:17,3.783,0x1a438_16-05-15 10:xx - 18-05-15 13:57,3.456
15-05-17 04:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,37.330,0x91b17_15-05-15 9:xx - 19-05-15 19:13,12.946,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.356,0xbdf40_16-05-15 16:xx - 17-05-15 5:17,3.476,0x1a438_16-05-15 10:xx - 18-05-15 13:57,3.338
15-05-17 03:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,37.134,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.596,0xbdf40_16-05-15 16:xx - 17-05-15 5:17,3.122,0x1a438_16-05-15 10:xx - 18-05-15 13:57,3.102,0xfca5e_16-05-15 11:xx - 17-05-15 10:36,2.890
15-05-17 02:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,36.937,0x91b17_15-05-15 9:xx - 19-05-15 19:13,12.218,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.836,0x1a438_16-05-15 10:xx - 18-05-15 13:57,2.917,0xfca5e_16-05-15 11:xx - 17-05-15 10:36,2.881
15-05-17 01:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,36.798,0x91b17_15-05-15 9:xx - 19-05-15 19:13,11.781,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,9.105,0xfca5e_16-05-15 11:xx - 17-05-15 10:36,2.871,0x1a438_16-05-15 10:xx - 18-05-15 13:57,2.718
15-05-17 00:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,36.543,0x91b17_15-05-15 9:xx - 19-05-15 19:13,11.451,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,9.346,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,6.747,0x5ab1d_13-05-15 12:xx - 17-05-15 16:24,3.855
15-05-16 23:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,36.348,0x91b17_15-05-15 9:xx - 19-05-15 19:13,11.094,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,9.579,0x5ab1d_13-05-15 12:xx - 17-05-15 16:24,3.577,0xfca5e_16-05-15 11:xx - 17-05-15 10:36,2.619
15-05-16 22:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,36.145,0x91b17_15-05-15 9:xx - 19-05-15 19:13,10.763,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,9.805,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,5.981,0x5ab1d_13-05-15 12:xx - 17-05-15 16:24,3.323
15-05-16 21:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,35.927,0x91b17_15-05-15 9:xx - 19-05-15 19:13,10.419,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,9.926,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,5.699,0x5ab1d_13-05-15 12:xx - 17-05-15 16:24,3.077
15-05-16 20:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,35.725,0x91b17_15-05-15 9:xx - 19-05-15 19:13,10.082,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,5.425,0x5ab1d_13-05-15 12:xx - 17-05-15 16:24,2.836,0x78852_15-05-15 22:xx - 16-05-15 20:56,2.122
15-05-16 19:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,35.527,0x91b17_15-05-15 9:xx - 19-05-15 19:13,9.762,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,5.125,0xfd64b_02-05-15 9:xx - 16-05-15 19:05,2.863,0x5ab1d_13-05-15 12:xx - 17-05-15 16:24,2.603
15-05-16 18:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,35.341,0x91b17_15-05-15 9:xx - 19-05-15 19:13,9.427,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,4.824,0xfd64b_02-05-15 9:xx - 16-05-15 19:05,2.862,0x5ab1d_13-05-15 12:xx - 17-05-15 16:24,2.344
15-05-16 17:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,35.168,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.502,0x91b17_15-05-15 9:xx - 19-05-15 19:13,9.093,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,4.681,0xc933d_16-05-15 4:xx - 16-05-15 17:14,2.887
15-05-16 16:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,34.959,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.499,0x91b17_15-05-15 9:xx - 19-05-15 19:13,8.745,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,4.331,0xfd64b_02-05-15 9:xx - 16-05-15 19:05,2.704
15-05-16 15:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,34.749,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.548,0x91b17_15-05-15 9:xx - 19-05-15 19:13,8.415,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,3.938,0x28eec_14-05-15 23:xx - 16-05-15 15:32,3.036
15-05-16 14:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,34.551,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.596,0x91b17_15-05-15 9:xx - 19-05-15 19:13,8.076,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,3.647,0x28eec_14-05-15 23:xx - 16-05-15 15:32,2.829
15-05-16 13:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,34.421,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.626,0x91b17_15-05-15 9:xx - 19-05-15 19:13,7.731,0x8f28c_15-05-15 17:xx - 18-05-15 18:33,3.409,0x28eec_14-05-15 23:xx - 16-05-15 15:32,2.591
15-05-16 12:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,41.413,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,34.315,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.488,0x91b17_15-05-15 9:xx - 19-05-15 19:13,7.415,0xa4556_15-05-15 15:xx - 16-05-15 12:59,4.252
15-05-16 11:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,41.272,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,34.044,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,12.024,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.328,0x91b17_15-05-15 9:xx - 19-05-15 19:13,7.064
15-05-16 10:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,41.142,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,33.765,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,11.939,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.194,0x1a438_02-05-15 14:xx - 16-05-15 10:56,8.423
15-05-16 09:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,41.054,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,33.584,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.462,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,11.886,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.097
15-05-16 08:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,40.940,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,33.378,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.590,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,11.732,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,10.033
15-05-16 07:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,40.698,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,33.184,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.738,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,11.600,0xf35bd_15-05-15 0:xx - 16-05-15 7:05,11.358
15-05-16 06:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,40.539,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,32.987,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.752,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,11.455,0xf35bd_15-05-15 0:xx - 16-05-15 7:05,11.122
15-05-16 05:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,40.396,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,32.798,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.748,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,11.305,0xf35bd_15-05-15 0:xx - 16-05-15 7:05,10.756
15-05-16 04:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,40.234,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,32.599,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.741,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,11.162,0xf35bd_15-05-15 0:xx - 16-05-15 7:05,10.297
15-05-16 03:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,40.215,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,32.416,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.731,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,11.014,0xf35bd_15-05-15 0:xx - 16-05-15 7:05,9.879
15-05-16 02:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,40.000,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,32.234,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.675,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,10.856,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,9.107
15-05-16 01:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,39.799,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,32.051,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.633,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,10.712,0xf35bd_15-05-15 0:xx - 16-05-15 7:05,8.958
15-05-16 00:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,39.691,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,31.853,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.455,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,10.585,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.742
15-05-15 23:00:00,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,31.671,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,19.204,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,10.444,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.782,0xf35bd_15-05-15 0:xx - 16-05-15 7:05,8.338
15-05-15 22:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,39.386,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,31.557,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,18.986,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,10.306,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.544
15-05-15 21:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,39.228,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,31.359,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,18.744,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,10.211,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.313
15-05-15 20:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,39.079,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,31.124,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,18.488,0x7cbb4_12-05-15 9:xx - 16-05-15 11:14,10.193,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,8.055
15-05-15 19:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,38.925,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,30.940,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,18.214,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,7.820,0xe200b_13-05-15 4:xx - 16-05-15 5:44,6.810
15-05-15 18:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,38.774,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,30.803,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,17.959,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,7.583,0xe200b_13-05-15 4:xx - 16-05-15 5:44,6.640
15-05-15 17:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,38.623,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,30.643,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,17.705,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,7.360,0xe200b_13-05-15 4:xx - 16-05-15 5:44,6.484
15-05-15 16:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,38.454,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,17.445,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,7.200,0xe200b_13-05-15 4:xx - 16-05-15 5:44,6.311,0xf35bd_15-05-15 0:xx - 16-05-15 7:05,5.791
15-05-15 15:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,38.283,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,17.192,0x8f28c_14-05-15 14:xx - 15-05-15 15:34,7.273,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,6.892,0xe200b_13-05-15 4:xx - 16-05-15 5:44,6.146
15-05-15 14:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,38.123,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,16.941,0x8f28c_14-05-15 14:xx - 15-05-15 15:34,7.026,0x0bf95_14-05-15 9:xx - 17-05-15 5:39,6.657,0xe200b_13-05-15 4:xx - 16-05-15 5:44,5.978
15-05-15 13:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,37.948,0xc65ba_09-05-15 3:xx - 18-05-15 3:18,29.908,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,16.693,0x1d7d9_13-05-15 8:xx - 15-05-15 13:57,14.701,0x8f28c_14-05-15 14:xx - 15-05-15 15:34,6.775
15-05-15 12:00:00,0xc96eb_04-05-15 9:xx - 16-05-15 12:14,37.788,0x1c31a_08-05-15 9:xx - 15-05-15 12:51,24.174,0x63cc2_12-05-15 14:xx - 16-05-15 9:55,16.449,0x1d7d9_13-05-15 8:xx - 15-05-15 13:57,14.771,0x8f28c_14-05-15 14:xx - 15-05-15 15:34,6.502
